,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 24,2015-11-5
1,Tomotto ottu / Thakkali Ottu, 1, 30,2015-11-5
2,Lady’s Finger / Venda Kai, 1, 24,2015-11-5
3,Snake Guard / Pudalai, 1, 16,2015-11-5
4,Bitter Gourd / Pakar kai, 1, 28,2015-11-5
5,Bottle gourd / Sura kai, 1, 8,2015-11-5
6,Pumpkin / Pusani kai, 1, 16,2015-11-5
7,Beans / Avarai Kai, 1, 40,2015-11-5
8,Cluster Beans / Kothavarai, 1, 20,2015-11-5
9,Red Chilies / Kundu Milagai, 1, 30,2015-11-5
10,Small Onion / Chinna Vengayam, 1, 48,2015-11-5
11,Big Onion / Pallari, 1, 44,2015-11-5
12,Ginger /  Inji, 1, –,2015-11-5
13,Potato / Urulai Kelangu, 1, 24,2015-11-5
14,Radish / Mulangi, 1, 20,2015-11-5
15,Mango / Maa, 1, –,2015-11-5
16,Cabbage / Mutta Kose, 1, 20,2015-11-5
17,Carrot, 1, 30,2015-11-5
18,Beetroot, 1, 16,2015-11-5
19,Soya Beans, 1, 70,2015-11-5
20,Drumstick Beans / Murungai Beans, 1, 30,2015-11-5
21,Butter beans, 1, –,2015-11-5
22,Banana nut / Vala kai, 1 piece, 4,2015-11-5
23,Banana stem / Vala Thandu, 1, 8,2015-11-5
24,Banana Flower / Vala Poo, 1, 10,2015-11-5
25,Curry leaves / Karu Vepilai, 1, 20,2015-11-5
26,Coriander leaves / Malli Ilai, 1, 30,2015-11-5
27,Mint / Puthina, 1, 25,2015-11-5
28,Greens Leaves / Keerai Kattu, 1, 12,2015-11-5
29,Garlic / Poondu, 1, 100,2015-11-5
30,Button Mushrooms / Button Kaalan, 1, 200,2015-11-5
31,Papaya / Papali, 1, 20,2015-11-5
32,Sav Sav, 1, 16,2015-11-5
33,Sapotta, 1, 20,2015-11-5
