,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 28,2015-1-31
1,Tomotto ottu / Thakkali Ottu, 1, 28,2015-1-31
2,Lady’s Finger / Venda Kai, 1, 30,2015-1-31
3,Snake Guard / Pudalai, 1, 20,2015-1-31
4,Bitter Gourd / Pakar kai, 1, 30,2015-1-31
5,Bottle gourd / Sura kai, 1, 8,2015-1-31
6,Pumpkin / Pusani kai, 1, 15,2015-1-31
7,Beans / Avarai Kai, 1, 45,2015-1-31
8,Cluster Beans / Kothavarai, 1, 24,2015-1-31
9,Red Chilies / Kundu Milagai, 1, 30,2015-1-31
10,Small Onion / Chinna Vengayam, 1, 46,2015-1-31
11,Big Onion / Pallari, 1, 45,2015-1-31
12,Ginger /  Inji, 1, –,2015-1-31
13,Potato / Urulai Kelangu, 1, 26,2015-1-31
14,Radish / Mulangi, 1, 20,2015-1-31
15,Mango / Maa, 1, –,2015-1-31
16,Cabbage / Mutta Kose, 1, 20,2015-1-31
17,Carrot, 1, 36,2015-1-31
18,Beetroot, 1, 16,2015-1-31
19,Soya Beans, 1, 80,2015-1-31
20,Drumstick Beans / Murungai Beans, 1, 40,2015-1-31
21,Butter beans, 1, –,2015-1-31
22,Banana nut / Vala kai, 1 piece, 4,2015-1-31
23,Banana stem / Vala Thandu, 1, 12,2015-1-31
24,Banana Flower / Vala Poo, 1, 10,2015-1-31
25,Curry leaves / Karu Vepilai, 1, 15,2015-1-31
26,Coriander leaves / Malli Ilai, 1, 30,2015-1-31
27,Mint / Puthina, 1, 25,2015-1-31
28,Greens Leaves / Keerai Kattu, 1, 12,2015-1-31
29,Garlic / Poondu, 1, 100,2015-1-31
30,Button Mushrooms / Button Kaalan, 1, 200,2015-1-31
31,Papaya / Papali, 1, 20,2015-1-31
32,Sav Sav, 1, 16,2015-1-31
33,Sapotta, 1, 24,2015-1-31
