,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 60,2016-2-22
1,Tomotto ottu / Thakkali Ottu, 1, 5,2016-2-22
2,Lady’s Finger / Venda Kai, 1, 26,2016-2-22
3,Snake Guard / Pudalai, 1, 18,2016-2-22
4,Bitter Gourd / Pakar kai, 1, 24,2016-2-22
5,Bottle gourd / Sura kai, 1, 8,2016-2-22
6,Pumpkin / Pusani kai, 1, 16,2016-2-22
7,Beans / Avarai Kai, 1, 30,2016-2-22
8,Cluster Beans / Kothavarai, 1, 24,2016-2-22
9,Red Chilies / Kundu Milagai, 1, 34,2016-2-22
10,Small Onion / Chinna Vengayam, 1, 24,2016-2-22
11,Big Onion / Pallari, 1, 18,2016-2-22
12,Ginger / Inji, 1, –,2016-2-22
13,Potato / Urulai Kelangu, 1, 24,2016-2-22
14,Radish / Mulangi, 1, 8,2016-2-22
15,Mango / Maa, 1, –,2016-2-22
16,Cabbage / Mutta Kose, 1, 16,2016-2-22
17,Carrot, 1, 40,2016-2-22
18,Beetroot, 1, 30,2016-2-22
19,Soya Beans, 1, 120,2016-2-22
20,Drumstick Beans / Murungai Beans, 1, 50,2016-2-22
21,Butter beans, 1, –,2016-2-22
22,Banana nut / Vala kai, 1 piece, 4,2016-2-22
23,Banana stem / Vala Thandu, 1, 10,2016-2-22
24,Banana Flower / Vala Poo, 1, 8,2016-2-22
25,Curry leaves / Karu Vepilai, 1, 30,2016-2-22
26,Coriander leaves / Malli Ilai, 1, 10,2016-2-22
27,Mint / Puthina, 1, 20,2016-2-22
28,Greens Leaves / Keerai Kattu, 1, 12,2016-2-22
29,Garlic / Poondu, 1, –,2016-2-22
30,Button Mushrooms / Button Kaalan, 1, 180,2016-2-22
31,Papaya / Papali, 1, 18,2016-2-22
32,Sav Sav, 1, 30,2016-2-22
33,Sapotta, 1, 20,2016-2-22
34,Field bean / Mochai, 1, 40,2016-2-22
