,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 60,2016-2-11
1,Tomotto ottu / Thakkali Ottu, 1, 7,2016-2-11
2,Lady’s Finger / Venda Kai, 1, 34,2016-2-11
3,Snake Guard / Pudalai, 1, 16,2016-2-11
4,Bitter Gourd / Pakar kai, 1, 24,2016-2-11
5,Bottle gourd / Sura kai, 1, 8,2016-2-11
6,Pumpkin / Pusani kai, 1, 14,2016-2-11
7,Beans / Avarai Kai, 1, 26,2016-2-11
8,Cluster Beans / Kothavarai, 1, 24,2016-2-11
9,Red Chilies / Kundu Milagai, 1, 40,2016-2-11
10,Small Onion / Chinna Vengayam, 1, 24,2016-2-11
11,Big Onion / Pallari, 1, 20,2016-2-11
12,Ginger / Inji, 1, –,2016-2-11
13,Potato / Urulai Kelangu, 1, 24,2016-2-11
14,Radish / Mulangi, 1, 10,2016-2-11
15,Mango / Maa, 1, –,2016-2-11
16,Cabbage / Mutta Kose, 1, 16,2016-2-11
17,Carrot, 1, 40,2016-2-11
18,Beetroot, 1, 30,2016-2-11
19,Soya Beans, 1, 130,2016-2-11
20,Drumstick Beans / Murungai Beans, 1, 60,2016-2-11
21,Butter beans, 1, –,2016-2-11
22,Banana nut / Vala kai, 1 piece, 4,2016-2-11
23,Banana stem / Vala Thandu, 1, 8,2016-2-11
24,Banana Flower / Vala Poo, 1, 6,2016-2-11
25,Curry leaves / Karu Vepilai, 1, 30,2016-2-11
26,Coriander leaves / Malli Ilai, 1, 10,2016-2-11
27,Mint / Puthina, 1, 20,2016-2-11
28,Greens Leaves / Keerai Kattu, 1, 10,2016-2-11
29,Garlic / Poondu, 1, –,2016-2-11
30,Button Mushrooms / Button Kaalan, 1, 180,2016-2-11
31,Papaya / Papali, 1, 20,2016-2-11
32,Sav Sav, 1, 16,2016-2-11
33,Sapotta, 1, 20,2016-2-11
34,Field bean / Mochai, 1, 24,2016-2-11
