,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal / Kathari, 1, 55,2016-2-27
1,Tomotto ottu / Thakkali Ottu, 1, 6,2016-2-27
2,Lady’s Finger / Venda Kai, 1, 16,2016-2-27
3,Snake Guard / Pudalai, 1, 14,2016-2-27
4,Bitter Gourd / Pakar kai, 1, 22,2016-2-27
5,Bottle gourd / Sura kai, 1, 6,2016-2-27
6,Pumpkin / Pusani kai, 1, 14,2016-2-27
7,Beans / Avarai Kai, 1, 22,2016-2-27
8,Cluster Beans / Kothavarai, 1, 20,2016-2-27
9,Red Chilies / Kundu Milagai, 1, 35,2016-2-27
10,Small Onion / Chinna Vengayam, 1, 24,2016-2-27
11,Big Onion / Pallari, 1, 18,2016-2-27
12,Ginger / Inji, 1, –,2016-2-27
13,Potato / Urulai Kelangu, 1, 26,2016-2-27
14,Radish / Mulangi, 1, 7,2016-2-27
15,Mango / Maa, 1, –,2016-2-27
16,Cabbage / Mutta Kose, 1, 16,2016-2-27
17,Carrot, 1, 38,2016-2-27
18,Beetroot, 1, 18,2016-2-27
19,Soya Beans, 1, 110,2016-2-27
20,Drumstick Beans / Murungai Beans, 1, 60,2016-2-27
21,Butter beans, 1, –,2016-2-27
22,Banana nut / Vala kai, 1 piece, 3,2016-2-27
23,Banana stem / Vala Thandu, 1, 10,2016-2-27
24,Banana Flower / Vala Poo, 1, 12,2016-2-27
25,Curry leaves / Karu Vepilai, 1, 50,2016-2-27
26,Coriander leaves / Malli Ilai, 1, 8,2016-2-27
27,Mint / Puthina, 1, 10,2016-2-27
28,Greens Leaves / Keerai Kattu, 1, 10,2016-2-27
29,Garlic / Poondu, 1, –,2016-2-27
30,Button Mushrooms / Button Kaalan, 1, 180,2016-2-27
31,Papaya / Papali, 1, 20,2016-2-27
32,Sav Sav, 1, 22,2016-2-27
33,Sapotta, 1, 20,2016-2-27
34,Field bean / Mochai, 1, 50,2016-2-27
