,Commodity, Weight in Kg, Price in Rs,date_of_purchase
1,Beans Kolee / Avarai Kolee, 1, 18,2016-12-2
2,Avarai ottu, 1, –,2016-12-2
3,Beans, 1, 20,2016-12-2
4,Beetroot, 1, 7,2016-12-2
5,Bellary / Big Onion, 1, 13,2016-12-2
6,Cauliflower, 1 Flower, 17,2016-12-2
7,Small Onion / Chinna Vengayam, 1, 15,2016-12-2
8,Chaw Chaw, 1, 5,2016-12-2
9,Disco Brinjal / Kaththari kai Disco, 1, 14,2016-12-2
10,Green Brinjal / Kaththari Kai Pachai, 1, 13,2016-12-2
11,Cluster Beans / Kothavarai, 1, 18,2016-12-2
12,Samba Chilli / Milagai Samba, 1, 10,2016-12-2
13,Round Chilli / Milagai Urundai, 1, 10,2016-12-2
14,Radish / Mullangi, 1, 6,2016-12-2
15,Drumstick / Murungai Chedi, 1, 27,2016-12-2
16,Drumstick / Murungai Maram, 1, 25,2016-12-2
17,Nelli Kai, 1, 22,2016-12-2
18,Bitter Gourd / Pakar kai, 1, –,2016-12-2
19,Perkangkai, 1, 17,2016-12-2
20,Snake Guard / Pudalai, 1, 3,2016-12-2
21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-12-2
22,Sambar Vellari, 1, 5,2016-12-2
23,Bottle gourd / Suraikai, 1, 3,2016-12-2
24,Tomato / Thakkali, 1, 3,2016-12-2
25,Thatta payaru, 1, 23,2016-12-2
26,Lady’s Finger / Venda Kai, 1, 7,2016-12-2
27,Lemon / Elumbichai, 1, 40,2016-12-2
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Lemon, 1, 40,2017-7-2
1,Tomato/Thakkali 1st Quality, 1, 50 to 60,2017-7-2
2,Tomato/Thakkali 2nd Quality, 1, 45 to 55,2017-7-2
3,Small Onion, 1, 70 to 80,2017-7-2
4,Bellary (Big Onion), 1, 14 to 13,2017-7-2
5,Beans 1st Quality, –, 60 to 70,2017-7-2
6,Beans 2nd Quality, 1, 55 to 65,2017-7-2
7,Carrot 1st Quality, 1, 45 to 50,2017-7-2
8,Carrot 2nd Quality, 1, 40 to 45,2017-7-2
9,Vendai Kai/Lady Finger, 1, 35,2017-7-2
10,Maram Murungai, 1, –,2017-7-2
11,Chedi Murungai, 1, –,2017-7-2
12,Avarai Ottu, 1, 45 to 50,2017-7-2
13,Pachai Payaru, 1, 20,2017-7-2
14,Vellai Payaru, 1, 25,2017-7-2
15,Suraikai, 1, 11,2017-7-2
16,Beetroot, 1, 20 to 25,2017-7-2
17,Sunami Sambar, 1, 15,2017-7-2
18,Pusanikai, 1, 7,2017-7-2
19,Kalla Manga/Mango, 1, 40,2017-7-2
20,Orutu Manga/Mango, 1, 25,2017-7-2
21,Potato 1st Quality, 1, 12 to 15,2017-7-2
22,Potato 2nd Quality, 1, 10,2017-7-2
23,Coconut 1st Quality, –, 30 to 32,2017-7-2
24,Coconut 2nd Quality, –, 25 to 27,2017-7-2
25,Green Chilli, 1, 45 to 60,2017-7-2
26,Cauliflower 1st Quality, –, 30,2017-7-2
27,Cauliflower 2nd Quality, –, 25,2017-7-2
28,Katharikai Pachai, 1, 30,2017-7-2
29,Katharikai ootha, 1, 20,2017-7-2
30,Valai Thar, –, 32,2017-7-2
31,Karuveppilai/Curry Leaf, 1 Kattu, 30,2017-7-2
32,Pudalangai/Snake gourd 1st Quality, 1, 16,2017-7-2
33,Pudalangai/Snake gourd 2nd Quality, 1, 10,2017-7-2
34,Kothamalli 1st Quality, 1 kattu, 25,2017-7-2
35,Kothamalli 2nd Quality, 1 kattu, 20,2017-7-2
36,Mullangi 1st Quality, 1, 30,2017-7-2
37,Mullangi 2nd Quality, 1, 25,2017-7-2
38,Inji/Ginger, 1, 60,2017-7-2
39,Butter Beans, 1, 80 to 90,2017-7-2
40,Mutta Kose, 1, 12 to 15,2017-7-2
41,Pachai Pattani, 1, 70 to 80,2017-7-2
42,Pakarkai, 1, 25 to 30,2017-7-2
43,Nookal, 1, 40 to 50,2017-7-2
44,Chaw Chaw, 1, 17 to 20,2017-7-2
45,Kovakkai, 1, 20,2017-7-2
46,Kothavarangai, 1, 25 to 32,2017-7-2
47,Nellikai, 1, 45,2017-7-2
48,Narthangai, 1, 40 to50,2017-7-2
49,Vellarikai, 1, 20,2017-7-2
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Belt Beans / Avarai Belt, 1, 25,2016-11-3
1,Beans Kolee / Avarai Kolee, 1, 25,2016-11-3
2,Avarai ottu, 1, –,2016-11-3
3,Beans, 1, 35,2016-11-3
4,Beetroot, 1, 5,2016-11-3
5,Bellary / Big Onion, 1, 16,2016-11-3
6,Cauliflower, 1 Flower, 15,2016-11-3
7,Small Onion / Chinna Vengayam, 1, 10,2016-11-3
8,Chaw Chaw, 1, 25,2016-11-3
9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016-11-3
10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-11-3
11,Cluster Beans / Kothavarai, 1, 18,2016-11-3
12,Samba Chilli / Milagai Samba, 1, 28,2016-11-3
13,Round Chilli / Milagai Urundai, 1, 28,2016-11-3
14,Radish / Mullangi, 1, 8,2016-11-3
15,Drumstick / Murungai Chedi, 1, 22,2016-11-3
16,Drumstick / Murungai Maram, 1, 15,2016-11-3
17,Nelli Kai, 1, 27,2016-11-3
18,Bitter Gourd / Pakar kai, 1, –,2016-11-3
19,Perkangkai, 1, 20,2016-11-3
20,Snake Guard / Pudalai, 1, 12,2016-11-3
21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-11-3
22,Sambar Vellari, 1, 7,2016-11-3
23,Bottle gourd / Suraikai, 1, 6,2016-11-3
24,Tomato / Thakkali, 1, 4,2016-11-3
25,Thatta payaru, 1, 17,2016-11-3
26,Lady’s Finger / Venda Kai, 1, 12,2016-11-3
27,Lemon / Elumbichai, 1, 40,2016-11-3
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Lemon, 1, 40 to 60,2017-11-3
1,Tomato/Thakkali 1st Quality, 1, 25 to 30,2017-11-3
2,Tomato/Thakkali 2nd Quality, 1, 20 to 25,2017-11-3
3,Small Onion, 1, 110 to 120,2017-11-3
4,Bellary (Big Onion), 1, 35 to 45,2017-11-3
5,Beans 1st Quality, –, 50 to 60,2017-11-3
6,Beans 2nd Quality, 1, 45 to 55,2017-11-3
7,Carrot 1st Quality, 1, 40 to 45,2017-11-3
8,Carrot 2nd Quality, 1, 35 to 40,2017-11-3
9,Vendai Kai/Lady Finger, 1, 11,2017-11-3
10,Maram Murungai, 1, 65,2017-11-3
11,Chedi Murungai, 1, 40,2017-11-3
12,Avarai Ottu, 1, 90,2017-11-3
13,Pachai Payaru, 1, 16,2017-11-3
14,Vellai Payaru, 1, 17,2017-11-3
15,Suraikai, 1, 4,2017-11-3
16,Beetroot, 1, 30,2017-11-3
17,Sunami Sambar, 1, 6,2017-11-3
18,Pusanikai, 1, 10,2017-11-3
19,Kalla Manga/Mango, 1, 85,2017-11-3
20,Orutu Manga/Mango, 1, 70,2017-11-3
21,Potato 1st Quality, 1, 15 to 18,2017-11-3
22,Potato 2nd Quality, 1, 10,2017-11-3
23,Coconut 1st Quality, –, 42 to 45,2017-11-3
24,Coconut 2nd Quality, –, 35,2017-11-3
25,Green Chilli, 1, 35 to 40,2017-11-3
26,Cauliflower 1st Quality, –, 40 to 50,2017-11-3
27,Cauliflower 2nd Quality, –, 35 to 45,2017-11-3
28,Katharikai Pachai, 1, 20,2017-11-3
29,Katharikai ootha, 1, 24,2017-11-3
30,Valai Thar, –, 24 to 26,2017-11-3
31,Karuveppilai/Curry Leaf, 1 Kattu, 10,2017-11-3
32,Pudalangai/Snake gourd 1st Quality, 1, 10,2017-11-3
33,Pudalangai/Snake gourd 2nd Quality, 1, –,2017-11-3
34,Kothamalli 1st Quality, 1 kattu, 50 to 70,2017-11-3
35,Kothamalli 2nd Quality, 1 kattu, 45 to 65,2017-11-3
36,Mullangi 1st Quality, 1, 40 to 45,2017-11-3
37,Mullangi 2nd Quality, 1, 35 to 40,2017-11-3
38,Inji/Ginger, 1, 30 to 40,2017-11-3
39,Butter Beans, 1, 100 to 120,2017-11-3
40,Mutta Kose, 1, 40 to 45,2017-11-3
41,Pachai Pattani, 1, 180 to 200,2017-11-3
42,Pakarkai, 1, 15,2017-11-3
43,Nookal, 1, 30,2017-11-3
44,Chaw Chaw, 1, 6,2017-11-3
45,Kovakkai, 1, 33,2017-11-3
46,Kothavarangai, 1, 12,2017-11-3
47,Nellikai, 1, 20 to 27,2017-11-3
48,Narthangai, 1, 25,2017-11-3
49,Vellarikai, 1, 33,2017-11-3
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Avarai Belt / அவரை (பெல்ட்), 1, 33,2013-9-14
1,Avarai Kolee / அவரை (கோலி), 1, 32,2013-9-14
2,Avarai ottu  / அவரை (ஒட்டு), 1, –,2013-9-14
3,Beans / பீன்ஸ், 1, 35,2013-9-14
4,Beetroot / பீட்ரூட், 1, 15,2013-9-14
5,Bellary / பெல்லாரி, 1, 43,2013-9-14
6,C Flower / காளிபிளவர், 1Flower, 18,2013-9-14
7,C Vengayam / சின்னவெங்காயம், 1, 58,2013-9-14
8,Chaw Chaw / சவ்சவ், 1, 26,2013-9-14
9,Kaththari Disco / கத்தரி(டிஸ்கோ), 1, 24,2013-9-14
10,Kaththari Green / கத்தரி(பச்சை), 1, 24,2013-9-14
11,Kothavarai / கொத்தவரை, 1, 20,2013-9-14
12,Milagai Sambar  / மிளகாய்(சாம்பார்), 1, 55,2013-9-14
13,Milagai urundai / மிளகாய்(உருண்டை), 1, 50,2013-9-14
14,Mullaingi / முள்ளங்கி, 1, 10,2013-9-14
15,Murungai chedi / முருங்கை(செடி), 1, 26,2013-9-14
16,Murungai Maram / முருங்கை(மரம்), 1, 18,2013-9-14
17,Nelli / நெல்லி, 1, 30,2013-9-14
18,Pavarkai / பாகற்காய், 1, 23,2013-9-14
19,Perkangkai / பீர்க்கங்காய், 1, 16,2013-9-14
20,Pudalai / புடலங்காய், 1, 12,2013-9-14
21,Red Pusanikkai / சிகப்பு பூசணிக்காய், 1, 10,2013-9-14
22,Sambar Vellari / சாம்பார் வெள்ளரி, 1, 7,2013-9-14
23,Suraikai / சுரைக்காய், 1, 6,2013-9-14
24,Thakkali / தக்காளி, 1, 13,2013-9-14
25,Thatta payaru / தட்டப்பயிறு, 1, 15,2013-9-14
26,Vendai / வெண்டைக்காய், 1, 22,2013-9-14
